Source,Target,Type,Weight
65,1955,unweighted,1
65,1956,unweighted,1
65,1957,unweighted,1
65,1958,unweighted,1
65,1959,unweighted,1
65,1960,unweighted,1
65,1961,unweighted,1
65,1962,unweighted,1
65,1963,unweighted,1
65,1964,unweighted,1
66,1965,unweighted,1
66,1966,unweighted,1
66,1967,unweighted,1
66,1968,unweighted,1
66,202,unweighted,1
66,1969,unweighted,1
66,1970,unweighted,1
66,130,unweighted,1
66,129,unweighted,1
66,1971,unweighted,1
67,1972,unweighted,1
67,1973,unweighted,1
67,1974,unweighted,1
67,1975,unweighted,1
67,1976,unweighted,1
67,1977,unweighted,1
67,1978,unweighted,1
67,1979,unweighted,1
67,1980,unweighted,1
67,1981,unweighted,1
67,1982,unweighted,1
67,1983,unweighted,1
67,1984,unweighted,1
67,1985,unweighted,1
67,1986,unweighted,1
67,1987,unweighted,1
67,1372,unweighted,1
67,1988,unweighted,1
67,1989,unweighted,1
67,1990,unweighted,1
67,1991,unweighted,1
67,1992,unweighted,1
67,1993,unweighted,1
67,1994,unweighted,1
67,1995,unweighted,1
67,1996,unweighted,1
67,1997,unweighted,1
67,1998,unweighted,1
67,1999,unweighted,1
67,2000,unweighted,1
67,2001,unweighted,1
67,2002,unweighted,1
67,2003,unweighted,1
67,2004,unweighted,1
67,2005,unweighted,1
67,2006,unweighted,1
67,2007,unweighted,1
67,2008,unweighted,1
67,2009,unweighted,1
67,2010,unweighted,1
68,2011,unweighted,1
68,2012,unweighted,1
68,2013,unweighted,1
68,2014,unweighted,1
68,2015,unweighted,1
68,2016,unweighted,1
68,2017,unweighted,1
68,2018,unweighted,1
68,2019,unweighted,1
68,114,unweighted,1
68,2020,unweighted,1
68,2021,unweighted,1
68,2022,unweighted,1
68,2023,unweighted,1
68,2024,unweighted,1
68,2025,unweighted,1
68,2026,unweighted,1
68,2027,unweighted,1
68,2028,unweighted,1
68,2029,unweighted,1
68,2030,unweighted,1
68,2031,unweighted,1
68,2032,unweighted,1
68,2033,unweighted,1
68,2034,unweighted,1
68,2035,unweighted,1
68,2036,unweighted,1
68,2037,unweighted,1
68,2038,unweighted,1
68,2039,unweighted,1
68,2040,unweighted,1
68,2041,unweighted,1
68,2042,unweighted,1
68,2043,unweighted,1
68,2044,unweighted,1
68,2045,unweighted,1
68,2046,unweighted,1
68,2047,unweighted,1
68,2048,unweighted,1
68,2049,unweighted,1
69,2050,unweighted,1
69,2051,unweighted,1
69,2052,unweighted,1
69,2053,unweighted,1
69,2054,unweighted,1
69,2055,unweighted,1
69,2056,unweighted,1
69,2057,unweighted,1
69,2058,unweighted,1
69,2059,unweighted,1
69,2060,unweighted,1
69,1346,unweighted,1
69,2061,unweighted,1
69,2062,unweighted,1
69,2063,unweighted,1
69,2064,unweighted,1
69,2065,unweighted,1
69,2066,unweighted,1
69,2067,unweighted,1
69,2068,unweighted,1
69,2069,unweighted,1
69,2070,unweighted,1
69,2071,unweighted,1
69,2072,unweighted,1
69,2073,unweighted,1
69,2074,unweighted,1
69,2075,unweighted,1
69,2076,unweighted,1
69,2077,unweighted,1
69,2078,unweighted,1
69,2079,unweighted,1
69,2080,unweighted,1
69,2081,unweighted,1
69,2082,unweighted,1
69,2083,unweighted,1
69,2084,unweighted,1
69,2085,unweighted,1
69,2086,unweighted,1
69,2087,unweighted,1
69,2088,unweighted,1
70,2089,unweighted,1
70,2090,unweighted,1
70,2091,unweighted,1
70,2092,unweighted,1
70,2093,unweighted,1
70,2022,unweighted,1
70,2094,unweighted,1
70,2095,unweighted,1
70,2096,unweighted,1
70,2097,unweighted,1
70,2098,unweighted,1
70,2099,unweighted,1
70,2100,unweighted,1
70,2101,unweighted,1
70,2102,unweighted,1
70,2103,unweighted,1
70,2027,unweighted,1
70,2104,unweighted,1
70,2105,unweighted,1
70,2106,unweighted,1
70,2107,unweighted,1
70,2108,unweighted,1
70,2109,unweighted,1
70,2110,unweighted,1
70,2111,unweighted,1
70,2112,unweighted,1
70,2113,unweighted,1
70,2114,unweighted,1
70,2115,unweighted,1
70,2116,unweighted,1
70,2117,unweighted,1
70,2023,unweighted,1
70,2118,unweighted,1
70,2119,unweighted,1
70,2120,unweighted,1
70,2121,unweighted,1
70,2016,unweighted,1
70,2122,unweighted,1
70,2123,unweighted,1
70,2124,unweighted,1
71,2125,unweighted,1
71,2126,unweighted,1
71,2127,unweighted,1
71,2128,unweighted,1
71,2129,unweighted,1
71,2130,unweighted,1
71,2131,unweighted,1
71,2132,unweighted,1
71,2133,unweighted,1
71,2134,unweighted,1
71,2135,unweighted,1
71,2136,unweighted,1
71,2137,unweighted,1
71,2138,unweighted,1
71,2139,unweighted,1
71,105,unweighted,1
71,2140,unweighted,1
71,2141,unweighted,1
72,2142,unweighted,1
73,2143,unweighted,1
73,2144,unweighted,1
73,2145,unweighted,1
73,2146,unweighted,1
73,2147,unweighted,1
73,2148,unweighted,1
73,2149,unweighted,1
73,2150,unweighted,1
73,2151,unweighted,1
73,2152,unweighted,1
73,2153,unweighted,1
73,2154,unweighted,1
73,2155,unweighted,1
73,2156,unweighted,1
73,2157,unweighted,1
73,2158,unweighted,1
73,2159,unweighted,1
73,2160,unweighted,1
73,2161,unweighted,1
73,2162,unweighted,1
73,2163,unweighted,1
73,2164,unweighted,1
73,2165,unweighted,1
73,2166,unweighted,1
73,2167,unweighted,1
73,2168,unweighted,1
73,2169,unweighted,1
73,2170,unweighted,1
73,2171,unweighted,1
73,2172,unweighted,1
73,2173,unweighted,1
73,2174,unweighted,1
73,2175,unweighted,1
73,2176,unweighted,1
73,2177,unweighted,1
73,2178,unweighted,1
73,2179,unweighted,1
73,2180,unweighted,1
73,2181,unweighted,1
73,2182,unweighted,1
74,2183,unweighted,1
74,2184,unweighted,1
74,2185,unweighted,1
74,2186,unweighted,1
74,2187,unweighted,1
74,2188,unweighted,1
74,2189,unweighted,1
74,2190,unweighted,1
74,2191,unweighted,1
74,2192,unweighted,1
74,2193,unweighted,1
74,2194,unweighted,1
74,2195,unweighted,1
74,2196,unweighted,1
74,2197,unweighted,1
74,2198,unweighted,1
74,2199,unweighted,1
74,2200,unweighted,1
74,2201,unweighted,1
74,2202,unweighted,1
74,2203,unweighted,1
74,2204,unweighted,1
74,2205,unweighted,1
74,128,unweighted,1
74,2206,unweighted,1
74,2207,unweighted,1
74,2208,unweighted,1
74,2209,unweighted,1
74,2210,unweighted,1
74,2211,unweighted,1
74,2212,unweighted,1
74,2213,unweighted,1
74,2214,unweighted,1
74,2215,unweighted,1
74,2216,unweighted,1
74,2217,unweighted,1
74,2218,unweighted,1
74,2219,unweighted,1
74,2220,unweighted,1
74,2221,unweighted,1
75,2222,unweighted,1
75,2223,unweighted,1
75,2224,unweighted,1
75,2225,unweighted,1
75,2226,unweighted,1
75,2227,unweighted,1
75,2228,unweighted,1
75,2229,unweighted,1
75,2230,unweighted,1
75,2231,unweighted,1
75,2232,unweighted,1
75,2233,unweighted,1
75,2147,unweighted,1
75,2234,unweighted,1
75,2235,unweighted,1
75,2236,unweighted,1
75,2237,unweighted,1
75,2238,unweighted,1
75,2239,unweighted,1
75,2240,unweighted,1
75,2241,unweighted,1
75,2242,unweighted,1
75,2243,unweighted,1
75,2244,unweighted,1
75,2245,unweighted,1
75,2246,unweighted,1
75,2247,unweighted,1
75,2248,unweighted,1
75,2249,unweighted,1
75,2250,unweighted,1
75,2016,unweighted,1
75,2251,unweighted,1
75,2252,unweighted,1
75,2253,unweighted,1
75,2011,unweighted,1
75,2254,unweighted,1
75,2255,unweighted,1
75,2256,unweighted,1
75,2257,unweighted,1
75,2258,unweighted,1
76,2259,unweighted,1
76,2260,unweighted,1
76,2261,unweighted,1
76,2262,unweighted,1
76,2263,unweighted,1
76,2264,unweighted,1
76,2265,unweighted,1
76,2266,unweighted,1
76,2267,unweighted,1
76,2268,unweighted,1
76,2269,unweighted,1
76,2270,unweighted,1
76,2271,unweighted,1
76,2272,unweighted,1
76,2273,unweighted,1
76,2274,unweighted,1
76,2275,unweighted,1
76,2276,unweighted,1
76,2277,unweighted,1
76,2278,unweighted,1
76,2279,unweighted,1
76,2280,unweighted,1
76,2281,unweighted,1
76,2282,unweighted,1
76,2283,unweighted,1
76,2284,unweighted,1
76,2285,unweighted,1
76,2286,unweighted,1
76,2287,unweighted,1
76,2288,unweighted,1
76,2289,unweighted,1
76,2290,unweighted,1
76,2291,unweighted,1
76,2292,unweighted,1
76,2293,unweighted,1
76,2294,unweighted,1
76,2295,unweighted,1
76,2296,unweighted,1
76,2297,unweighted,1
76,2298,unweighted,1
77,2299,unweighted,1
77,2300,unweighted,1
77,2301,unweighted,1
77,2302,unweighted,1
77,2303,unweighted,1
77,2304,unweighted,1
77,2305,unweighted,1
77,2306,unweighted,1
77,2307,unweighted,1
77,2308,unweighted,1
77,2309,unweighted,1
77,2310,unweighted,1
77,2311,unweighted,1
77,2312,unweighted,1
77,2313,unweighted,1
77,2314,unweighted,1
77,2315,unweighted,1
77,2316,unweighted,1
77,2317,unweighted,1
77,2318,unweighted,1
77,2264,unweighted,1
77,2263,unweighted,1
77,2319,unweighted,1
77,2320,unweighted,1
77,2321,unweighted,1
77,2322,unweighted,1
77,2323,unweighted,1
77,2324,unweighted,1
77,2325,unweighted,1
77,2326,unweighted,1
77,2327,unweighted,1
77,2328,unweighted,1
77,2329,unweighted,1
77,2330,unweighted,1
77,2331,unweighted,1
77,2332,unweighted,1
77,2333,unweighted,1
77,2334,unweighted,1
77,2335,unweighted,1
77,2336,unweighted,1
78,2337,unweighted,1
78,2338,unweighted,1
78,2263,unweighted,1
78,2339,unweighted,1
78,2340,unweighted,1
78,2264,unweighted,1
78,2341,unweighted,1
78,2281,unweighted,1
78,2342,unweighted,1
78,2278,unweighted,1
78,2343,unweighted,1
78,2344,unweighted,1
78,2345,unweighted,1
78,2346,unweighted,1
78,2347,unweighted,1
78,2348,unweighted,1
78,2349,unweighted,1
78,2284,unweighted,1
78,2350,unweighted,1
78,2351,unweighted,1
78,2294,unweighted,1
78,2352,unweighted,1
78,2353,unweighted,1
78,2354,unweighted,1
78,2282,unweighted,1
78,76,unweighted,1
78,2355,unweighted,1
78,2289,unweighted,1
78,2356,unweighted,1
78,2357,unweighted,1
78,2358,unweighted,1
78,2359,unweighted,1
78,2360,unweighted,1
78,2361,unweighted,1
78,2362,unweighted,1
78,2363,unweighted,1
78,2364,unweighted,1
78,77,unweighted,1
78,2365,unweighted,1
78,2366,unweighted,1
79,2367,unweighted,1
79,2368,unweighted,1
79,2369,unweighted,1
79,2370,unweighted,1
79,2371,unweighted,1
79,2372,unweighted,1
79,2373,unweighted,1
79,2374,unweighted,1
79,2375,unweighted,1
79,2376,unweighted,1
79,2377,unweighted,1
79,2378,unweighted,1
79,2379,unweighted,1
79,2380,unweighted,1
79,2381,unweighted,1
79,2382,unweighted,1
79,2383,unweighted,1
79,2384,unweighted,1
79,2385,unweighted,1
79,2386,unweighted,1
79,2387,unweighted,1
79,2388,unweighted,1
79,2389,unweighted,1
79,2390,unweighted,1
79,2391,unweighted,1
79,2392,unweighted,1
79,2393,unweighted,1
79,2394,unweighted,1
79,2395,unweighted,1
79,2396,unweighted,1
79,2397,unweighted,1
79,2398,unweighted,1
79,2399,unweighted,1
79,2400,unweighted,1
79,2401,unweighted,1
79,2402,unweighted,1
79,2403,unweighted,1
79,2404,unweighted,1
79,2405,unweighted,1
79,2406,unweighted,1
80,2407,unweighted,1
80,2408,unweighted,1
80,2409,unweighted,1
80,2410,unweighted,1
80,2411,unweighted,1
80,2412,unweighted,1
80,2413,unweighted,1
80,2414,unweighted,1
80,2415,unweighted,1
80,2416,unweighted,1
80,2417,unweighted,1
80,2418,unweighted,1
80,2419,unweighted,1
80,2420,unweighted,1
80,2421,unweighted,1
80,2422,unweighted,1
80,2423,unweighted,1
80,2424,unweighted,1
80,2425,unweighted,1
80,2426,unweighted,1
80,2427,unweighted,1
80,2428,unweighted,1
80,2429,unweighted,1
80,2430,unweighted,1
80,2431,unweighted,1
80,2432,unweighted,1
80,2433,unweighted,1
80,2434,unweighted,1
80,2435,unweighted,1
80,2436,unweighted,1
80,2437,unweighted,1
80,2438,unweighted,1
80,2439,unweighted,1
80,52,unweighted,1
80,2440,unweighted,1
80,2441,unweighted,1
80,2442,unweighted,1
80,2443,unweighted,1
80,2444,unweighted,1
80,2445,unweighted,1
81,2446,unweighted,1
81,2447,unweighted,1
81,2448,unweighted,1
81,1790,unweighted,1
81,2449,unweighted,1
81,2450,unweighted,1
81,2451,unweighted,1
81,2452,unweighted,1
81,2453,unweighted,1
81,2454,unweighted,1
81,2455,unweighted,1
81,1803,unweighted,1
81,2456,unweighted,1
81,2457,unweighted,1
81,1707,unweighted,1
81,2458,unweighted,1
81,2459,unweighted,1
81,1794,unweighted,1
81,2460,unweighted,1
81,2461,unweighted,1
81,2462,unweighted,1
81,2463,unweighted,1
81,1810,unweighted,1
81,2464,unweighted,1
81,2465,unweighted,1
81,2466,unweighted,1
81,2467,unweighted,1
81,2468,unweighted,1
81,2469,unweighted,1
81,1808,unweighted,1
81,2470,unweighted,1
81,2471,unweighted,1
81,2472,unweighted,1
81,2473,unweighted,1
81,2474,unweighted,1
81,2475,unweighted,1
81,2476,unweighted,1
81,957,unweighted,1
81,2477,unweighted,1
81,2478,unweighted,1
82,2479,unweighted,1
82,2480,unweighted,1
82,2481,unweighted,1
82,2482,unweighted,1
82,2483,unweighted,1
82,2484,unweighted,1
82,2485,unweighted,1
82,960,unweighted,1
82,2486,unweighted,1
82,2487,unweighted,1
82,2488,unweighted,1
82,2489,unweighted,1
82,2490,unweighted,1
82,2491,unweighted,1
82,2492,unweighted,1
82,2493,unweighted,1
82,2494,unweighted,1
82,2495,unweighted,1
82,2496,unweighted,1
82,2497,unweighted,1
82,2498,unweighted,1
82,2499,unweighted,1
82,2500,unweighted,1
82,221,unweighted,1
82,2501,unweighted,1
82,2502,unweighted,1
82,2503,unweighted,1
82,2504,unweighted,1
82,2505,unweighted,1
82,2506,unweighted,1
82,2507,unweighted,1
82,2508,unweighted,1
82,2509,unweighted,1
82,2510,unweighted,1
82,2511,unweighted,1
82,2512,unweighted,1
82,2513,unweighted,1
82,2514,unweighted,1
82,2515,unweighted,1
82,2516,unweighted,1
83,2517,unweighted,1
83,2518,unweighted,1
83,2519,unweighted,1
83,2520,unweighted,1
83,2521,unweighted,1
83,2522,unweighted,1
83,2523,unweighted,1
83,2524,unweighted,1
83,2525,unweighted,1
83,553,unweighted,1
83,2526,unweighted,1
83,2527,unweighted,1
83,2528,unweighted,1
83,2529,unweighted,1
83,2530,unweighted,1
83,2531,unweighted,1
83,2532,unweighted,1
83,2533,unweighted,1
83,2534,unweighted,1
83,2535,unweighted,1
83,2536,unweighted,1
83,2537,unweighted,1
83,2538,unweighted,1
83,2539,unweighted,1
83,2540,unweighted,1
83,2541,unweighted,1
83,2542,unweighted,1
83,2543,unweighted,1
83,1965,unweighted,1
83,163,unweighted,1
83,2544,unweighted,1
83,162,unweighted,1
83,2545,unweighted,1
83,167,unweighted,1
83,202,unweighted,1
83,2546,unweighted,1
83,2547,unweighted,1
83,2548,unweighted,1
83,2549,unweighted,1
83,2550,unweighted,1
84,2520,unweighted,1
84,2540,unweighted,1
84,2551,unweighted,1
84,2552,unweighted,1
84,2553,unweighted,1
84,162,unweighted,1
84,1965,unweighted,1
84,202,unweighted,1
84,165,unweighted,1
84,2554,unweighted,1
84,2555,unweighted,1
84,85,unweighted,1
84,2556,unweighted,1
84,2557,unweighted,1
84,107,unweighted,1
84,130,unweighted,1
84,129,unweighted,1
85,2558,unweighted,1
85,2559,unweighted,1
85,2560,unweighted,1
85,84,unweighted,1
85,2519,unweighted,1
85,2561,unweighted,1
85,2562,unweighted,1
85,2563,unweighted,1
85,2564,unweighted,1
85,2565,unweighted,1
85,2566,unweighted,1
85,2567,unweighted,1
85,2568,unweighted,1
85,2569,unweighted,1
85,2570,unweighted,1
85,2571,unweighted,1
85,2572,unweighted,1
85,2520,unweighted,1
85,2573,unweighted,1
85,2574,unweighted,1
85,2575,unweighted,1
85,162,unweighted,1
85,2517,unweighted,1
85,2576,unweighted,1
85,2577,unweighted,1
85,163,unweighted,1
85,2578,unweighted,1
85,2579,unweighted,1
85,2580,unweighted,1
85,2581,unweighted,1
85,2582,unweighted,1
85,167,unweighted,1
85,2541,unweighted,1
85,2583,unweighted,1
85,2584,unweighted,1
85,2585,unweighted,1
85,2586,unweighted,1
85,2587,unweighted,1
85,2588,unweighted,1
85,2589,unweighted,1
86,2590,unweighted,1
86,2591,unweighted,1
86,2592,unweighted,1
86,2593,unweighted,1
86,2594,unweighted,1
86,2595,unweighted,1
86,2596,unweighted,1
86,2597,unweighted,1
86,2598,unweighted,1
86,2599,unweighted,1
86,2600,unweighted,1
86,2601,unweighted,1
86,2602,unweighted,1
86,2603,unweighted,1
86,2604,unweighted,1
86,2605,unweighted,1
86,2606,unweighted,1
86,2607,unweighted,1
86,2608,unweighted,1
86,2110,unweighted,1
86,2609,unweighted,1
86,2610,unweighted,1
86,2611,unweighted,1
86,2612,unweighted,1
86,2613,unweighted,1
86,2614,unweighted,1
86,2615,unweighted,1
86,2616,unweighted,1
86,2617,unweighted,1
86,2618,unweighted,1
86,2619,unweighted,1
86,2620,unweighted,1
86,2621,unweighted,1
86,2622,unweighted,1
86,2623,unweighted,1
86,2624,unweighted,1
86,2625,unweighted,1
86,2626,unweighted,1
86,2627,unweighted,1
86,2628,unweighted,1
87,2629,unweighted,1
87,2630,unweighted,1
87,243,unweighted,1
87,2631,unweighted,1
87,2632,unweighted,1
87,2633,unweighted,1
87,2634,unweighted,1
87,1353,unweighted,1
87,2635,unweighted,1
87,2636,unweighted,1
87,2637,unweighted,1
87,2638,unweighted,1
87,2639,unweighted,1
87,2640,unweighted,1
87,2641,unweighted,1
87,2642,unweighted,1
87,2643,unweighted,1
87,2644,unweighted,1
87,2645,unweighted,1
87,2646,unweighted,1
87,2647,unweighted,1
87,2648,unweighted,1
87,2649,unweighted,1
87,2650,unweighted,1
87,2651,unweighted,1
87,2652,unweighted,1
87,2653,unweighted,1
87,2654,unweighted,1
87,2655,unweighted,1
87,2656,unweighted,1
87,2657,unweighted,1
87,1364,unweighted,1
87,2658,unweighted,1
87,2659,unweighted,1
87,2660,unweighted,1
87,2661,unweighted,1
87,2662,unweighted,1
87,2663,unweighted,1
87,2664,unweighted,1
87,2665,unweighted,1
88,2666,unweighted,1
88,2667,unweighted,1
88,2668,unweighted,1
88,2058,unweighted,1
88,2669,unweighted,1
88,2670,unweighted,1
88,2671,unweighted,1
88,2672,unweighted,1
88,2673,unweighted,1
88,1362,unweighted,1
88,2674,unweighted,1
88,2675,unweighted,1
88,2676,unweighted,1
88,2677,unweighted,1
88,2678,unweighted,1
88,2679,unweighted,1
88,2680,unweighted,1
88,2681,unweighted,1
88,2682,unweighted,1
88,2683,unweighted,1
88,2684,unweighted,1
88,2685,unweighted,1
88,2686,unweighted,1
88,2687,unweighted,1
88,2688,unweighted,1
88,2689,unweighted,1
88,2690,unweighted,1
88,2691,unweighted,1
88,2692,unweighted,1
88,2693,unweighted,1
88,2694,unweighted,1
88,2695,unweighted,1
88,2696,unweighted,1
88,96,unweighted,1
88,89,unweighted,1
88,2697,unweighted,1
88,67,unweighted,1
88,1441,unweighted,1
88,1400,unweighted,1
88,1451,unweighted,1
89,2698,unweighted,1
89,2699,unweighted,1
89,49,unweighted,1
89,50,unweighted,1
89,2700,unweighted,1
89,2701,unweighted,1
89,100,unweighted,1
89,2702,unweighted,1
89,2703,unweighted,1
89,2704,unweighted,1
89,2705,unweighted,1
89,2706,unweighted,1
89,2707,unweighted,1
89,2708,unweighted,1
89,2709,unweighted,1
89,2710,unweighted,1
89,2711,unweighted,1
89,2712,unweighted,1
89,2713,unweighted,1
89,2714,unweighted,1
89,1458,unweighted,1
89,2715,unweighted,1
89,2716,unweighted,1
89,2717,unweighted,1
89,2718,unweighted,1
89,2719,unweighted,1
89,2720,unweighted,1
89,2721,unweighted,1
89,2722,unweighted,1
89,2723,unweighted,1
89,48,unweighted,1
89,2724,unweighted,1
89,2725,unweighted,1
89,2726,unweighted,1
89,2727,unweighted,1
89,2728,unweighted,1
89,2729,unweighted,1
89,2730,unweighted,1
89,2731,unweighted,1
89,2732,unweighted,1
90,2733,unweighted,1
90,2734,unweighted,1
90,2735,unweighted,1
90,1983,unweighted,1
90,134,unweighted,1
90,2736,unweighted,1
90,1150,unweighted,1
90,209,unweighted,1
90,135,unweighted,1
90,2737,unweighted,1
90,2738,unweighted,1
90,2739,unweighted,1
90,98,unweighted,1
90,38,unweighted,1
90,2740,unweighted,1
90,2741,unweighted,1
90,2742,unweighted,1
90,2743,unweighted,1
90,2744,unweighted,1
90,2745,unweighted,1
90,67,unweighted,1
90,2746,unweighted,1
90,2747,unweighted,1
90,136,unweighted,1
90,100,unweighted,1
90,2748,unweighted,1
90,2749,unweighted,1
90,2750,unweighted,1
90,2751,unweighted,1
90,2752,unweighted,1
90,2753,unweighted,1
90,2754,unweighted,1
90,2755,unweighted,1
90,2756,unweighted,1
90,2757,unweighted,1
90,2758,unweighted,1
90,2759,unweighted,1
90,2760,unweighted,1
90,2761,unweighted,1
90,2762,unweighted,1
91,1339,unweighted,1
91,2763,unweighted,1
91,2764,unweighted,1
91,2765,unweighted,1
91,2701,unweighted,1
91,132,unweighted,1
91,2766,unweighted,1
91,2767,unweighted,1
91,2768,unweighted,1
91,87,unweighted,1
91,2769,unweighted,1
91,2770,unweighted,1
91,2771,unweighted,1
91,2772,unweighted,1
91,2773,unweighted,1
91,2774,unweighted,1
91,2775,unweighted,1
91,2776,unweighted,1
91,2777,unweighted,1
91,2778,unweighted,1
91,2779,unweighted,1
91,2780,unweighted,1
91,2760,unweighted,1
91,2781,unweighted,1
91,2782,unweighted,1
91,2783,unweighted,1
91,2784,unweighted,1
91,2785,unweighted,1
91,2786,unweighted,1
91,2787,unweighted,1
91,2788,unweighted,1
91,2063,unweighted,1
91,94,unweighted,1
91,2789,unweighted,1
91,2790,unweighted,1
91,247,unweighted,1
91,2791,unweighted,1
91,2792,unweighted,1
91,2793,unweighted,1
91,1353,unweighted,1
92,2794,unweighted,1
92,2795,unweighted,1
92,2796,unweighted,1
92,2797,unweighted,1
92,95,unweighted,1
92,2798,unweighted,1
92,2799,unweighted,1
92,2745,unweighted,1
92,2800,unweighted,1
92,2801,unweighted,1
92,2802,unweighted,1
92,2803,unweighted,1
92,115,unweighted,1
92,2804,unweighted,1
92,2805,unweighted,1
92,2806,unweighted,1
92,2807,unweighted,1
92,2808,unweighted,1
92,2809,unweighted,1
92,2781,unweighted,1
92,2810,unweighted,1
92,2811,unweighted,1
92,2812,unweighted,1
92,2813,unweighted,1
92,2814,unweighted,1
92,2815,unweighted,1
92,2656,unweighted,1
92,2816,unweighted,1
92,2817,unweighted,1
92,2818,unweighted,1
92,2819,unweighted,1
92,2820,unweighted,1
92,2821,unweighted,1
92,1372,unweighted,1
92,2822,unweighted,1
92,2823,unweighted,1
92,2824,unweighted,1
92,2825,unweighted,1
92,2826,unweighted,1
92,2827,unweighted,1
93,2828,unweighted,1
93,2829,unweighted,1
93,2830,unweighted,1
93,2831,unweighted,1
93,2832,unweighted,1
93,2833,unweighted,1
93,2834,unweighted,1
93,2835,unweighted,1
93,2836,unweighted,1
93,43,unweighted,1
93,2837,unweighted,1
93,2838,unweighted,1
93,2839,unweighted,1
93,2840,unweighted,1
93,2841,unweighted,1
93,2842,unweighted,1
93,2843,unweighted,1
93,2844,unweighted,1
93,2845,unweighted,1
93,2846,unweighted,1
93,2847,unweighted,1
93,2848,unweighted,1
93,243,unweighted,1
93,2849,unweighted,1
93,2850,unweighted,1
93,2851,unweighted,1
93,2852,unweighted,1
93,238,unweighted,1
93,239,unweighted,1
93,2853,unweighted,1
93,2854,unweighted,1
93,2855,unweighted,1
93,2856,unweighted,1
93,2857,unweighted,1
93,240,unweighted,1
93,2858,unweighted,1
93,2859,unweighted,1
93,241,unweighted,1
93,2860,unweighted,1
93,242,unweighted,1
94,2861,unweighted,1
94,2862,unweighted,1
94,2863,unweighted,1
94,2864,unweighted,1
94,2865,unweighted,1
94,2866,unweighted,1
94,2867,unweighted,1
94,2868,unweighted,1
94,2869,unweighted,1
94,2870,unweighted,1
94,2871,unweighted,1
94,2872,unweighted,1
94,2873,unweighted,1
94,2874,unweighted,1
94,2875,unweighted,1
94,2876,unweighted,1
94,2877,unweighted,1
94,2878,unweighted,1
94,2879,unweighted,1
94,2880,unweighted,1
94,2881,unweighted,1
94,2882,unweighted,1
94,2883,unweighted,1
94,2884,unweighted,1
94,2885,unweighted,1
94,2886,unweighted,1
94,2887,unweighted,1
94,2888,unweighted,1
94,2889,unweighted,1
94,2890,unweighted,1
94,2891,unweighted,1
94,2892,unweighted,1
94,2893,unweighted,1
94,2777,unweighted,1
94,2894,unweighted,1
94,2895,unweighted,1
94,2723,unweighted,1
94,2896,unweighted,1
94,2897,unweighted,1
94,2898,unweighted,1
95,2899,unweighted,1
95,51,unweighted,1
95,1400,unweighted,1
95,1475,unweighted,1
95,1451,unweighted,1
95,231,unweighted,1
95,17,unweighted,1
96,2900,unweighted,1
96,2901,unweighted,1
96,2902,unweighted,1
96,2903,unweighted,1
96,2904,unweighted,1
96,2905,unweighted,1
96,90,unweighted,1
96,2906,unweighted,1
96,2907,unweighted,1
96,2908,unweighted,1
96,2909,unweighted,1
96,2910,unweighted,1
96,2911,unweighted,1
96,2912,unweighted,1
96,2913,unweighted,1
96,2914,unweighted,1
96,2915,unweighted,1
96,2916,unweighted,1
96,2917,unweighted,1
96,2918,unweighted,1
96,2919,unweighted,1
96,2056,unweighted,1
96,2920,unweighted,1
96,2921,unweighted,1
96,2922,unweighted,1
96,2923,unweighted,1
96,2924,unweighted,1
96,69,unweighted,1
97,2925,unweighted,1
97,2926,unweighted,1
97,2927,unweighted,1
97,2928,unweighted,1
97,2929,unweighted,1
97,2930,unweighted,1
97,2931,unweighted,1
97,2932,unweighted,1
97,2933,unweighted,1
97,2934,unweighted,1
97,2935,unweighted,1
97,2936,unweighted,1
97,2937,unweighted,1
97,2938,unweighted,1
97,2939,unweighted,1
97,2940,unweighted,1
97,2941,unweighted,1
97,2942,unweighted,1
97,2943,unweighted,1
97,2944,unweighted,1
97,2945,unweighted,1
97,2946,unweighted,1
97,2947,unweighted,1
97,2948,unweighted,1
97,2949,unweighted,1
97,2950,unweighted,1
97,2951,unweighted,1
97,2952,unweighted,1
97,2953,unweighted,1
97,49,unweighted,1
97,2954,unweighted,1
97,2788,unweighted,1
97,2775,unweighted,1
97,2955,unweighted,1
97,2956,unweighted,1
97,2957,unweighted,1
97,2958,unweighted,1
97,2959,unweighted,1
97,2960,unweighted,1
97,2961,unweighted,1
98,2962,unweighted,1
98,2963,unweighted,1
98,2964,unweighted,1
98,2965,unweighted,1
98,2966,unweighted,1
98,2967,unweighted,1
98,2968,unweighted,1
98,2969,unweighted,1
98,2970,unweighted,1
98,2714,unweighted,1
98,2971,unweighted,1
98,2972,unweighted,1
98,2973,unweighted,1
98,2974,unweighted,1
98,2975,unweighted,1
98,2976,unweighted,1
98,2977,unweighted,1
98,2978,unweighted,1
98,2689,unweighted,1
98,1401,unweighted,1
98,2979,unweighted,1
98,2980,unweighted,1
98,2981,unweighted,1
98,2982,unweighted,1
98,2983,unweighted,1
98,2984,unweighted,1
98,2985,unweighted,1
98,2986,unweighted,1
98,2987,unweighted,1
98,2988,unweighted,1
98,2989,unweighted,1
98,2990,unweighted,1
98,2991,unweighted,1
98,2992,unweighted,1
98,2993,unweighted,1
98,2994,unweighted,1
98,2995,unweighted,1
98,2996,unweighted,1
98,2997,unweighted,1
